,date,value
272,2014-03-22,0
273,2014-03-23,0
274,2014-03-24,0
275,2014-03-25,0
276,2014-03-26,0
277,2014-03-27,0
278,2014-03-28,0
279,2014-03-29,0
280,2014-03-30,0
281,2014-03-31,0
282,2014-04-01,0
283,2014-04-02,0
284,2014-04-03,0
285,2014-04-04,0
286,2014-04-05,0
287,2014-04-06,0
288,2014-04-07,0
289,2014-04-08,0
290,2014-04-09,0
291,2014-04-10,0
292,2014-04-11,0
293,2014-04-12,0
294,2014-04-13,0
295,2014-04-14,0
296,2014-04-15,0
297,2014-04-16,0
298,2014-04-17,0
299,2014-04-18,0
300,2014-04-19,0
301,2014-04-20,0
302,2014-04-21,0
303,2014-04-22,0
304,2014-04-23,0
305,2014-04-24,0
306,2014-04-25,0
307,2014-04-26,0
308,2014-04-27,0
309,2014-04-28,0
310,2014-04-29,0
311,2014-04-30,0
312,2014-05-01,0
313,2014-05-02,0
314,2014-05-03,0
315,2014-05-04,0
316,2014-05-05,0
317,2014-05-06,0
318,2014-05-07,0
319,2014-05-08,0
320,2014-05-09,0
321,2014-05-10,0
322,2014-05-11,0
323,2014-05-12,0
324,2014-05-13,0
325,2014-05-14,0
326,2014-05-15,0
327,2014-05-16,0
328,2014-05-17,0
329,2014-05-18,0
330,2014-05-19,0
331,2014-05-20,0
332,2014-05-21,0
333,2014-05-22,0
334,2014-05-23,0
335,2014-05-24,0
336,2014-05-25,0
337,2014-05-26,0
338,2014-05-27,0
339,2014-05-28,0
340,2014-05-29,0
341,2014-05-30,0
342,2014-05-31,0
343,2014-06-01,0
344,2014-06-02,0
345,2014-06-03,0
346,2014-06-04,0
347,2014-06-05,0
348,2014-06-06,0
349,2014-06-07,0
350,2014-06-08,0
351,2014-06-09,0
352,2014-06-10,0
353,2014-06-11,0
354,2014-06-12,0
355,2014-06-13,0
356,2014-06-14,0
357,2014-06-15,0
358,2014-06-16,0
359,2014-06-17,0
360,2014-06-18,0
361,2014-06-19,0
362,2014-06-20,0
363,2014-06-21,0
364,2014-06-21,0
365,2014-06-22,0
366,2014-06-23,0
367,2014-06-24,0
368,2014-06-25,0
369,2014-06-26,0
370,2014-06-27,0
371,2014-06-28,0
372,2014-06-29,0
373,2014-06-30,0
374,2014-07-01,0
375,2014-07-02,0
376,2014-07-03,0
377,2014-07-04,0
378,2014-07-05,0
379,2014-07-06,0
380,2014-07-07,0
381,2014-07-08,0
382,2014-07-09,0
383,2014-07-10,0
384,2014-07-11,0
385,2014-07-12,0
386,2014-07-13,0
387,2014-07-14,0
388,2014-07-15,0
389,2014-07-16,0
390,2014-07-17,0
391,2014-07-18,0
392,2014-07-19,0
393,2014-07-20,0
394,2014-07-21,0
395,2014-07-22,0
396,2014-07-23,0
397,2014-07-24,0
398,2014-07-25,0
399,2014-07-26,0
400,2014-07-27,0
401,2014-07-28,0
402,2014-07-29,0
403,2014-07-30,0
404,2014-07-31,0
405,2014-08-01,0
406,2014-08-02,0
407,2014-08-03,0
408,2014-08-04,0
409,2014-08-05,0
410,2014-08-06,0
411,2014-08-07,0
412,2014-08-08,0
413,2014-08-09,0
414,2014-08-10,0
415,2014-08-11,0
416,2014-08-12,0
417,2014-08-13,0
418,2014-08-14,0
419,2014-08-15,0
420,2014-08-16,0
421,2014-08-17,0
422,2014-08-18,0
423,2014-08-19,0
424,2014-08-20,0
425,2014-08-21,0
426,2014-08-22,0
427,2014-08-23,0
428,2014-08-24,0
429,2014-08-25,0
430,2014-08-26,0
431,2014-08-27,0
432,2014-08-28,0
433,2014-08-29,0
434,2014-08-30,0
435,2014-08-31,0
436,2014-09-01,0
437,2014-09-02,0
438,2014-09-03,0
439,2014-09-04,0
440,2014-09-05,0
441,2014-09-06,0
442,2014-09-07,0
443,2014-09-08,0
444,2014-09-09,0
445,2014-09-10,0
446,2014-09-11,0
447,2014-09-12,0
448,2014-09-13,0
449,2014-09-14,0
450,2014-09-15,0
451,2014-09-16,0
452,2014-09-17,0
453,2014-09-18,0
454,2014-09-19,0
455,2014-09-20,0
456,2014-09-21,0
457,2014-09-22,0
458,2014-09-23,0
459,2014-09-24,0
460,2014-09-25,0
461,2014-09-26,0
462,2014-09-27,0
463,2014-09-28,0
464,2014-09-29,0
465,2014-09-30,0
466,2014-10-01,0
467,2014-10-02,0
468,2014-10-03,0
469,2014-10-04,0
470,2014-10-05,0
471,2014-10-06,0
472,2014-10-07,0
473,2014-10-08,0
474,2014-10-09,0
475,2014-10-10,0
476,2014-10-11,0
477,2014-10-12,0
478,2014-10-13,0
479,2014-10-14,0
480,2014-10-15,0
481,2014-10-16,0
482,2014-10-17,0
483,2014-10-18,0
484,2014-10-19,0
485,2014-10-20,0
486,2014-10-21,0
487,2014-10-22,0
488,2014-10-23,0
489,2014-10-24,0
490,2014-10-25,0
491,2014-10-26,0
492,2014-10-27,0
493,2014-10-28,0
494,2014-10-29,0
495,2014-10-30,0
496,2014-10-31,0
497,2014-11-01,0
498,2014-11-02,0
499,2014-11-03,0
500,2014-11-04,0
501,2014-11-05,0
502,2014-11-06,0
503,2014-11-07,0
504,2014-11-08,0
505,2014-11-09,0
506,2014-11-10,0
507,2014-11-11,0
508,2014-11-12,0
509,2014-11-13,100
510,2014-11-14,0
511,2014-11-15,0
512,2014-11-16,0
513,2014-11-17,0
514,2014-11-18,0
515,2014-11-19,0
516,2014-11-20,0
517,2014-11-21,0
518,2014-11-22,0
519,2014-11-23,0
520,2014-11-24,0
521,2014-11-25,0
522,2014-11-26,0
523,2014-11-27,0
524,2014-11-28,0
525,2014-11-29,0
526,2014-11-30,0
527,2014-12-01,0
528,2014-12-02,0
529,2014-12-03,0
530,2014-12-04,0
531,2014-12-05,0
532,2014-12-06,0
533,2014-12-07,0
534,2014-12-08,0
535,2014-12-09,0
536,2014-12-10,0
537,2014-12-11,0
538,2014-12-12,0
539,2014-12-13,0
540,2014-12-14,0
541,2014-12-15,0
542,2014-12-16,0
543,2014-12-17,0
544,2014-12-18,0
545,2014-12-19,0
546,2014-12-19,0
547,2014-12-20,0
548,2014-12-21,0
549,2014-12-22,0
550,2014-12-23,0
551,2014-12-24,0
552,2014-12-25,0
553,2014-12-26,0
554,2014-12-27,0
555,2014-12-28,0
556,2014-12-29,0
557,2014-12-30,0
558,2014-12-31,0
559,2015-01-01,0
560,2015-01-02,0
561,2015-01-03,0
562,2015-01-04,0
563,2015-01-05,0
564,2015-01-06,0
565,2015-01-07,0
566,2015-01-08,0
567,2015-01-09,0
568,2015-01-10,0
569,2015-01-11,0
570,2015-01-12,0
571,2015-01-13,0
572,2015-01-14,0
573,2015-01-15,0
574,2015-01-16,0
575,2015-01-17,0
576,2015-01-18,0
577,2015-01-19,0
578,2015-01-20,0
579,2015-01-21,0
580,2015-01-22,0
581,2015-01-23,0
582,2015-01-24,0
583,2015-01-25,0
584,2015-01-26,0
585,2015-01-27,0
586,2015-01-28,0
587,2015-01-29,0
588,2015-01-30,0
589,2015-01-31,0
590,2015-02-01,0
591,2015-02-02,0
592,2015-02-03,0
593,2015-02-04,0
594,2015-02-05,0
595,2015-02-06,0
596,2015-02-07,0
597,2015-02-08,0
598,2015-02-09,0
599,2015-02-10,0
600,2015-02-11,0
601,2015-02-12,0
602,2015-02-13,0
603,2015-02-14,0
604,2015-02-15,0
605,2015-02-16,0
606,2015-02-17,0
607,2015-02-18,0
608,2015-02-19,0
609,2015-02-20,0
610,2015-02-21,0
611,2015-02-22,0
612,2015-02-23,0
613,2015-02-24,0
614,2015-02-25,0
615,2015-02-26,0
616,2015-02-27,0
617,2015-02-28,0
618,2015-03-01,0
619,2015-03-02,0
620,2015-03-03,0
621,2015-03-04,0
622,2015-03-05,0
623,2015-03-06,0
624,2015-03-07,0
625,2015-03-08,0
626,2015-03-09,0
627,2015-03-10,0
628,2015-03-11,0
629,2015-03-12,0
630,2015-03-13,0
631,2015-03-14,0
632,2015-03-15,0
633,2015-03-16,0
634,2015-03-17,0
635,2015-03-18,0
636,2015-03-19,0
637,2015-03-20,0
638,2015-03-21,0
639,2015-03-22,0
640,2015-03-23,0
641,2015-03-24,0
642,2015-03-25,0
643,2015-03-26,0
644,2015-03-27,0
645,2015-03-28,0
646,2015-03-29,0
647,2015-03-30,0
648,2015-03-31,0
649,2015-04-01,0
650,2015-04-02,0
651,2015-04-03,0
652,2015-04-04,0
653,2015-04-05,0
654,2015-04-06,0
655,2015-04-07,0
656,2015-04-08,0
657,2015-04-09,0
658,2015-04-10,0
659,2015-04-11,0
660,2015-04-12,0
661,2015-04-13,0
662,2015-04-14,0
663,2015-04-15,0
664,2015-04-16,0
665,2015-04-17,0
666,2015-04-18,0
667,2015-04-19,0
668,2015-04-20,0
669,2015-04-21,0
670,2015-04-22,0
671,2015-04-23,0
672,2015-04-24,0
673,2015-04-25,0
674,2015-04-26,0
675,2015-04-27,0
676,2015-04-28,0
677,2015-04-29,0
678,2015-04-30,0
679,2015-05-01,29
680,2015-05-02,41
681,2015-05-03,30
682,2015-05-04,26
683,2015-05-05,100
684,2015-05-06,25
685,2015-05-07,52
686,2015-05-08,0
687,2015-05-09,31
688,2015-05-10,0
689,2015-05-11,0
690,2015-05-12,0
691,2015-05-13,26
692,2015-05-14,0
693,2015-05-15,0
694,2015-05-16,31
695,2015-05-17,0
696,2015-05-18,0
697,2015-05-19,0
698,2015-05-20,0
699,2015-05-21,26
700,2015-05-22,0
701,2015-05-23,0
702,2015-05-24,0
703,2015-05-25,0
704,2015-05-26,0
705,2015-05-27,25
706,2015-05-28,0
707,2015-05-29,0
708,2015-05-30,31
709,2015-05-31,0
710,2015-06-01,25
711,2015-06-02,0
712,2015-06-03,0
713,2015-06-04,0
714,2015-06-05,0
715,2015-06-06,0
716,2015-06-07,0
717,2015-06-08,0
718,2015-06-09,0
719,2015-06-10,0
720,2015-06-11,0
721,2015-06-12,0
722,2015-06-13,0
723,2015-06-14,30
724,2015-06-15,0
725,2015-06-16,0
726,2015-06-17,0
727,2015-06-18,0
728,2015-06-18,0
729,2015-06-19,89
730,2015-06-20,0
731,2015-06-21,0
732,2015-06-22,83
733,2015-06-23,0
734,2015-06-24,0
735,2015-06-25,0
736,2015-06-26,0
737,2015-06-27,0
738,2015-06-28,100
739,2015-06-29,0
740,2015-06-30,0
741,2015-07-01,0
742,2015-07-02,0
743,2015-07-03,0
744,2015-07-04,0
745,2015-07-05,0
746,2015-07-06,0
747,2015-07-07,0
748,2015-07-08,0
749,2015-07-09,0
750,2015-07-10,0
751,2015-07-11,0
752,2015-07-12,0
753,2015-07-13,0
754,2015-07-14,0
755,2015-07-15,0
756,2015-07-16,0
757,2015-07-17,0
758,2015-07-18,0
759,2015-07-19,0
760,2015-07-20,0
761,2015-07-21,0
762,2015-07-22,0
763,2015-07-23,84
764,2015-07-24,0
765,2015-07-25,0
766,2015-07-26,0
767,2015-07-27,0
768,2015-07-28,0
769,2015-07-29,0
770,2015-07-30,0
771,2015-07-31,0
772,2015-08-01,0
773,2015-08-02,0
774,2015-08-03,84
775,2015-08-04,0
776,2015-08-05,0
777,2015-08-06,0
778,2015-08-07,0
779,2015-08-08,0
780,2015-08-09,0
781,2015-08-10,0
782,2015-08-11,0
783,2015-08-12,0
784,2015-08-13,0
785,2015-08-14,0
786,2015-08-15,0
787,2015-08-16,0
788,2015-08-17,0
789,2015-08-18,0
790,2015-08-19,0
791,2015-08-20,0
792,2015-08-21,0
793,2015-08-22,0
794,2015-08-23,0
795,2015-08-24,0
796,2015-08-25,0
797,2015-08-26,0
798,2015-08-27,0
799,2015-08-28,0
800,2015-08-29,0
801,2015-08-30,0
802,2015-08-31,0
803,2015-09-01,0
804,2015-09-02,0
805,2015-09-03,0
806,2015-09-04,0
807,2015-09-05,0
808,2015-09-06,0
809,2015-09-07,0
810,2015-09-08,0
811,2015-09-09,0
812,2015-09-10,0
813,2015-09-11,0
814,2015-09-12,0
815,2015-09-13,0
816,2015-09-14,0
817,2015-09-15,0
818,2015-09-16,0
819,2015-09-17,0
820,2015-09-18,0
821,2015-09-19,0
822,2015-09-20,0
823,2015-09-21,0
824,2015-09-22,0
825,2015-09-23,0
826,2015-09-24,0
827,2015-09-25,0
828,2015-09-26,0
829,2015-09-27,0
830,2015-09-28,0
831,2015-09-29,0
832,2015-09-30,0
833,2015-10-01,0
834,2015-10-02,0
835,2015-10-03,0
836,2015-10-04,0
837,2015-10-05,78
838,2015-10-06,0
839,2015-10-07,0
840,2015-10-08,0
841,2015-10-09,0
842,2015-10-10,0
843,2015-10-11,0
844,2015-10-12,0
845,2015-10-13,0
846,2015-10-14,0
847,2015-10-15,0
848,2015-10-16,0
849,2015-10-17,0
850,2015-10-18,0
851,2015-10-19,0
852,2015-10-20,0
853,2015-10-21,77
854,2015-10-22,0
855,2015-10-23,0
856,2015-10-24,0
857,2015-10-25,0
858,2015-10-26,0
859,2015-10-27,0
860,2015-10-28,0
861,2015-10-29,0
862,2015-10-30,0
863,2015-10-31,0
864,2015-11-01,0
865,2015-11-02,0
866,2015-11-03,0
867,2015-11-04,0
868,2015-11-05,0
869,2015-11-06,0
870,2015-11-07,0
871,2015-11-08,0
872,2015-11-09,0
873,2015-11-10,77
874,2015-11-11,0
875,2015-11-12,0
876,2015-11-13,0
877,2015-11-14,0
878,2015-11-15,0
879,2015-11-16,0
880,2015-11-17,0
881,2015-11-18,77
882,2015-11-19,0
883,2015-11-20,0
884,2015-11-21,0
885,2015-11-22,0
886,2015-11-23,77
887,2015-11-24,0
888,2015-11-25,0
889,2015-11-26,0
890,2015-11-27,0
891,2015-11-28,0
892,2015-11-29,0
893,2015-11-30,0
894,2015-12-01,0
895,2015-12-02,0
896,2015-12-03,0
897,2015-12-04,0
898,2015-12-05,0
899,2015-12-06,0
900,2015-12-07,0
901,2015-12-08,0
902,2015-12-09,78
903,2015-12-10,0
904,2015-12-11,82
905,2015-12-12,0
906,2015-12-13,0
907,2015-12-14,0
908,2015-12-15,0
909,2015-12-16,0
910,2015-12-16,0
911,2015-12-17,0
912,2015-12-18,0
913,2015-12-19,0
914,2015-12-20,0
915,2015-12-21,0
916,2015-12-22,0
917,2015-12-23,0
918,2015-12-24,0
919,2015-12-25,0
920,2015-12-26,0
921,2015-12-27,0
922,2015-12-28,0
923,2015-12-29,0
924,2015-12-30,0
925,2015-12-31,0
926,2016-01-01,0
927,2016-01-02,0
928,2016-01-03,0
929,2016-01-04,0
930,2016-01-05,0
931,2016-01-06,0
932,2016-01-07,0
933,2016-01-08,0
934,2016-01-09,0
935,2016-01-10,100
936,2016-01-11,0
937,2016-01-12,0
938,2016-01-13,0
939,2016-01-14,0
940,2016-01-15,0
941,2016-01-16,0
942,2016-01-17,0
943,2016-01-18,0
944,2016-01-19,0
945,2016-01-20,0
946,2016-01-21,0
947,2016-01-22,0
948,2016-01-23,0
949,2016-01-24,0
950,2016-01-25,0
951,2016-01-26,0
952,2016-01-27,0
953,2016-01-28,88
954,2016-01-29,0
955,2016-01-30,0
956,2016-01-31,0
957,2016-02-01,0
958,2016-02-02,0
959,2016-02-03,0
960,2016-02-04,0
961,2016-02-05,0
962,2016-02-06,0
963,2016-02-07,0
964,2016-02-08,0
965,2016-02-09,0
966,2016-02-10,0
967,2016-02-11,87
968,2016-02-12,0
969,2016-02-13,0
970,2016-02-14,0
971,2016-02-15,85
972,2016-02-16,0
973,2016-02-17,0
974,2016-02-18,0
975,2016-02-19,0
976,2016-02-20,0
977,2016-02-21,0
978,2016-02-22,0
979,2016-02-23,0
980,2016-02-24,0
981,2016-02-25,0
982,2016-02-26,0
983,2016-02-27,0
984,2016-02-28,0
985,2016-02-29,0
986,2016-03-01,0
987,2016-03-02,0
988,2016-03-03,0
989,2016-03-04,85
990,2016-03-05,0
991,2016-03-06,0
992,2016-03-07,0
993,2016-03-08,0
994,2016-03-09,0
995,2016-03-10,0
996,2016-03-11,0
997,2016-03-12,0
998,2016-03-13,0
999,2016-03-14,0
1000,2016-03-15,0
1001,2016-03-16,0
1002,2016-03-17,0
1003,2016-03-18,0
1004,2016-03-19,0
1005,2016-03-20,0
1006,2016-03-21,0
1007,2016-03-22,0
1008,2016-03-23,0
1009,2016-03-24,0
1010,2016-03-25,0
1011,2016-03-26,0
1012,2016-03-27,0
1013,2016-03-28,0
1014,2016-03-29,0
1015,2016-03-30,0
1016,2016-03-31,0
1017,2016-04-01,0
1018,2016-04-02,0
1019,2016-04-03,0
1020,2016-04-04,0
1021,2016-04-05,0
1022,2016-04-06,0
1023,2016-04-07,0
1024,2016-04-08,0
1025,2016-04-09,0
1026,2016-04-10,0
1027,2016-04-11,81
1028,2016-04-12,0
1029,2016-04-13,0
1030,2016-04-14,0
1031,2016-04-15,0
1032,2016-04-16,0
1033,2016-04-17,0
1034,2016-04-18,0
1035,2016-04-19,0
1036,2016-04-20,0
1037,2016-04-21,0
1038,2016-04-22,0
1039,2016-04-23,0
1040,2016-04-24,0
1041,2016-04-25,0
1042,2016-04-26,0
1043,2016-04-27,0
1044,2016-04-28,0
1045,2016-04-29,0
1046,2016-04-30,0
1047,2016-05-01,98
1048,2016-05-02,0
1049,2016-05-03,82
1050,2016-05-04,0
1051,2016-05-05,0
1052,2016-05-06,0
1053,2016-05-07,0
1054,2016-05-08,0
1055,2016-05-09,0
1056,2016-05-10,0
1057,2016-05-11,0
1058,2016-05-12,0
1059,2016-05-13,0
1060,2016-05-14,0
1061,2016-05-15,0
1062,2016-05-16,0
1063,2016-05-17,0
1064,2016-05-18,0
1065,2016-05-19,0
1066,2016-05-20,0
1067,2016-05-21,0
1068,2016-05-22,0
1069,2016-05-23,0
1070,2016-05-24,0
1071,2016-05-25,0
1072,2016-05-26,0
1073,2016-05-27,0
1074,2016-05-28,0
1075,2016-05-29,0
1076,2016-05-30,0
1077,2016-05-31,0
1078,2016-06-01,0
1079,2016-06-02,0
1080,2016-06-03,0
1081,2016-06-04,0
1082,2016-06-05,0
1083,2016-06-06,0
1084,2016-06-07,0
1085,2016-06-08,0
1086,2016-06-09,0
1087,2016-06-10,0
1088,2016-06-11,97
1089,2016-06-12,0
1090,2016-06-13,0
1091,2016-06-14,0
1092,2016-06-14,0
1093,2016-06-15,0
1094,2016-06-16,0
1095,2016-06-17,0
1096,2016-06-18,0
1097,2016-06-19,0
1098,2016-06-20,0
1099,2016-06-21,82
1100,2016-06-22,83
1101,2016-06-23,85
1102,2016-06-24,0
1103,2016-06-25,0
1104,2016-06-26,0
1105,2016-06-27,0
1106,2016-06-28,0
1107,2016-06-29,0
1108,2016-06-30,0
1109,2016-07-01,0
1110,2016-07-02,0
1111,2016-07-03,100
1112,2016-07-04,0
1113,2016-07-05,0
1114,2016-07-06,0
1115,2016-07-07,0
1116,2016-07-08,0
1117,2016-07-09,100
1118,2016-07-10,0
1119,2016-07-11,0
1120,2016-07-12,0
1121,2016-07-13,0
1122,2016-07-14,0
1123,2016-07-15,87
1124,2016-07-16,0
1125,2016-07-17,0
1126,2016-07-18,0
1127,2016-07-19,0
1128,2016-07-20,0
1129,2016-07-21,0
1130,2016-07-22,0
1131,2016-07-23,0
1132,2016-07-24,0
1133,2016-07-25,84
1134,2016-07-26,0
1135,2016-07-27,0
1136,2016-07-28,0
1137,2016-07-29,88
1138,2016-07-30,0
1139,2016-07-31,0
1140,2016-08-01,0
1141,2016-08-02,83
1142,2016-08-03,0
1143,2016-08-04,0
1144,2016-08-05,0
1145,2016-08-06,0
1146,2016-08-07,0
1147,2016-08-08,0
1148,2016-08-09,0
1149,2016-08-10,0
1150,2016-08-11,0
1151,2016-08-12,0
1152,2016-08-13,0
1153,2016-08-14,0
1154,2016-08-15,0
1155,2016-08-16,0
1156,2016-08-17,0
1157,2016-08-18,0
1158,2016-08-19,0
1159,2016-08-20,0
1160,2016-08-21,0
1161,2016-08-22,0
1162,2016-08-23,84
1163,2016-08-24,0
1164,2016-08-25,0
1165,2016-08-26,87
1166,2016-08-27,0
1167,2016-08-28,0
1168,2016-08-29,0
1169,2016-08-30,0
1170,2016-08-31,0
1171,2016-09-01,0
1172,2016-09-02,0
1173,2016-09-03,0
1174,2016-09-04,0
1175,2016-09-05,0
1176,2016-09-06,0
1177,2016-09-07,0
1178,2016-09-08,0
1179,2016-09-09,0
1180,2016-09-10,0
1181,2016-09-11,0
1182,2016-09-12,0
1183,2016-09-13,0
1184,2016-09-14,0
1185,2016-09-15,0
1186,2016-09-16,0
1187,2016-09-17,0
1188,2016-09-18,0
1189,2016-09-19,0
1190,2016-09-20,0
1191,2016-09-21,0
1192,2016-09-22,0
1193,2016-09-23,0
1194,2016-09-24,0
1195,2016-09-25,0
1196,2016-09-26,0
1197,2016-09-27,0
1198,2016-09-28,0
1199,2016-09-29,0
1200,2016-09-30,0
1201,2016-10-01,0
1202,2016-10-02,0
1203,2016-10-03,0
1204,2016-10-04,0
1205,2016-10-05,0
1206,2016-10-06,80
1207,2016-10-07,0
1208,2016-10-08,0
1209,2016-10-09,0
1210,2016-10-10,0
1211,2016-10-11,0
1212,2016-10-12,0
1213,2016-10-13,0
1214,2016-10-14,0
1215,2016-10-15,0
1216,2016-10-16,0
1217,2016-10-17,0
1218,2016-10-18,0
1219,2016-10-19,0
1220,2016-10-20,0
1221,2016-10-21,0
1222,2016-10-22,0
1223,2016-10-23,0
1224,2016-10-24,0
1225,2016-10-25,0
1226,2016-10-26,0
1227,2016-10-27,0
1228,2016-10-28,0
1229,2016-10-29,0
1230,2016-10-30,91
1231,2016-10-31,81
1232,2016-11-01,0
1233,2016-11-02,0
1234,2016-11-03,78
1235,2016-11-04,80
1236,2016-11-05,0
1237,2016-11-06,0
1238,2016-11-07,0
1239,2016-11-08,0
1240,2016-11-09,0
1241,2016-11-10,0
1242,2016-11-11,0
1243,2016-11-12,0
1244,2016-11-13,89
1245,2016-11-14,0
1246,2016-11-15,0
1247,2016-11-16,0
1248,2016-11-17,0
