,date,value
616,2014-01-10,0
617,2014-01-11,40
618,2014-01-12,0
619,2014-01-13,34
620,2014-01-14,0
621,2014-01-15,0
622,2014-01-16,34
623,2014-01-17,0
624,2014-01-18,0
625,2014-01-19,0
626,2014-01-20,0
627,2014-01-21,33
628,2014-01-22,100
629,2014-01-23,0
630,2014-01-24,0
631,2014-01-25,0
632,2014-01-26,0
633,2014-01-27,33
634,2014-01-28,33
635,2014-01-29,0
636,2014-01-30,34
637,2014-01-31,0
638,2014-02-01,0
639,2014-02-02,0
640,2014-02-03,67
641,2014-02-04,0
642,2014-02-05,33
643,2014-02-06,46
644,2014-02-07,0
645,2014-02-08,0
646,2014-02-09,0
647,2014-02-10,0
648,2014-02-11,33
649,2014-02-12,33
650,2014-02-13,0
651,2014-02-14,0
652,2014-02-15,40
653,2014-02-16,39
654,2014-02-17,0
655,2014-02-18,33
656,2014-02-19,66
657,2014-02-20,68
658,2014-02-21,0
659,2014-02-22,0
660,2014-02-23,0
661,2014-02-24,33
662,2014-02-25,0
663,2014-02-26,0
664,2014-02-27,33
665,2014-02-28,35
666,2014-03-01,0
667,2014-03-02,39
668,2014-03-03,0
669,2014-03-04,0
670,2014-03-05,66
671,2014-03-06,34
672,2014-03-07,0
673,2014-03-08,0
674,2014-03-09,77
675,2014-03-10,0
676,2014-03-11,33
677,2014-03-12,0
678,2014-03-13,33
679,2014-03-14,35
680,2014-03-15,0
681,2014-03-16,0
682,2014-03-17,0
683,2014-03-18,0
684,2014-03-19,33
685,2014-03-20,0
686,2014-03-21,0
687,2014-03-22,39
688,2014-03-23,0
689,2014-03-24,33
690,2014-03-25,0
691,2014-03-26,0
692,2014-03-27,33
693,2014-03-28,0
694,2014-03-29,39
695,2014-03-30,0
696,2014-03-31,0
697,2014-04-01,33
698,2014-04-02,33
699,2014-04-03,67
700,2014-04-04,34
701,2014-04-05,39
702,2014-04-06,39
703,2014-04-07,33
704,2014-04-08,33
705,2014-04-09,33
706,2014-04-10,34
707,2014-04-11,35
708,2014-04-12,0
709,2014-04-13,0
710,2014-04-14,0
711,2014-04-15,0
712,2014-04-16,0
713,2014-04-17,36
714,2014-04-18,77
715,2014-04-19,0
716,2014-04-20,0
717,2014-04-21,0
718,2014-04-22,33
719,2014-04-23,67
720,2014-04-24,34
721,2014-04-25,0
722,2014-04-26,0
723,2014-04-27,0
724,2014-04-28,0
725,2014-04-29,66
726,2014-04-30,33
727,2014-05-01,36
728,2014-05-01,0
729,2014-05-02,48
730,2014-05-03,0
731,2014-05-04,0
732,2014-05-05,44
733,2014-05-06,0
734,2014-05-07,0
735,2014-05-08,0
736,2014-05-09,0
737,2014-05-10,0
738,2014-05-11,52
739,2014-05-12,0
740,2014-05-13,0
741,2014-05-14,0
742,2014-05-15,0
743,2014-05-16,0
744,2014-05-17,0
745,2014-05-18,0
746,2014-05-19,43
747,2014-05-20,45
748,2014-05-21,48
749,2014-05-22,48
750,2014-05-23,0
751,2014-05-24,0
752,2014-05-25,0
753,2014-05-26,0
754,2014-05-27,47
755,2014-05-28,48
756,2014-05-29,99
757,2014-05-30,0
758,2014-05-31,60
759,2014-06-01,0
760,2014-06-02,0
761,2014-06-03,0
762,2014-06-04,96
763,2014-06-05,100
764,2014-06-06,0
765,2014-06-07,0
766,2014-06-08,0
767,2014-06-09,50
768,2014-06-10,50
769,2014-06-11,0
770,2014-06-12,0
771,2014-06-13,0
772,2014-06-14,0
773,2014-06-15,0
774,2014-06-16,0
775,2014-06-17,0
776,2014-06-18,0
777,2014-06-19,0
778,2014-06-20,0
779,2014-06-21,0
780,2014-06-22,0
781,2014-06-23,0
782,2014-06-24,0
783,2014-06-25,0
784,2014-06-26,0
785,2014-06-27,0
786,2014-06-28,0
787,2014-06-29,0
788,2014-06-30,0
789,2014-07-01,0
790,2014-07-02,0
791,2014-07-03,0
792,2014-07-04,0
793,2014-07-05,61
794,2014-07-06,0
795,2014-07-07,0
796,2014-07-08,0
797,2014-07-09,0
798,2014-07-10,0
799,2014-07-11,0
800,2014-07-12,0
801,2014-07-13,0
802,2014-07-14,0
803,2014-07-15,50
804,2014-07-16,0
805,2014-07-17,51
806,2014-07-18,53
807,2014-07-19,0
808,2014-07-20,0
809,2014-07-21,50
810,2014-07-22,48
811,2014-07-23,0
812,2014-07-24,0
813,2014-07-25,53
814,2014-07-26,0
815,2014-07-27,0
816,2014-07-28,0
817,2014-07-29,0
818,2014-07-30,50
819,2014-07-31,0
820,2014-08-01,53
821,2014-08-02,0
822,2014-08-03,0
823,2014-08-04,0
824,2014-08-05,49
825,2014-08-06,49
826,2014-08-07,0
827,2014-08-08,0
828,2014-08-09,0
829,2014-08-10,0
830,2014-08-11,0
831,2014-08-12,0
832,2014-08-13,0
833,2014-08-14,50
834,2014-08-15,0
835,2014-08-16,0
836,2014-08-17,59
837,2014-08-18,50
838,2014-08-19,49
839,2014-08-20,0
840,2014-08-21,49
841,2014-08-22,51
842,2014-08-23,0
843,2014-08-24,59
844,2014-08-25,49
845,2014-08-26,0
846,2014-08-27,0
847,2014-08-28,0
848,2014-08-29,0
849,2014-08-30,0
850,2014-08-31,0
851,2014-09-01,48
852,2014-09-02,0
853,2014-09-03,70
854,2014-09-04,47
855,2014-09-05,0
856,2014-09-06,57
857,2014-09-07,55
858,2014-09-08,93
859,2014-09-09,0
860,2014-09-10,0
861,2014-09-11,0
862,2014-09-12,0
863,2014-09-13,0
864,2014-09-14,0
865,2014-09-15,0
866,2014-09-16,47
867,2014-09-17,0
868,2014-09-18,47
869,2014-09-19,0
870,2014-09-20,55
871,2014-09-21,53
872,2014-09-22,0
873,2014-09-23,46
874,2014-09-24,46
875,2014-09-25,0
876,2014-09-26,0
877,2014-09-27,0
878,2014-09-28,56
879,2014-09-29,0
880,2014-09-30,0
881,2014-10-01,47
882,2014-10-02,0
883,2014-10-03,50
884,2014-10-04,0
885,2014-10-05,55
886,2014-10-06,0
887,2014-10-07,91
888,2014-10-08,0
889,2014-10-09,0
890,2014-10-10,0
891,2014-10-11,0
892,2014-10-12,0
893,2014-10-13,0
894,2014-10-14,91
895,2014-10-15,46
896,2014-10-16,0
897,2014-10-17,48
898,2014-10-18,0
899,2014-10-19,55
900,2014-10-20,45
901,2014-10-21,89
902,2014-10-22,0
903,2014-10-23,46
904,2014-10-24,0
905,2014-10-25,0
906,2014-10-26,53
907,2014-10-27,89
908,2014-10-28,45
909,2014-10-29,45
910,2014-10-29,69
911,2014-10-30,34
912,2014-10-31,0
913,2014-11-01,42
914,2014-11-02,41
915,2014-11-03,34
916,2014-11-04,0
917,2014-11-05,34
918,2014-11-06,34
919,2014-11-07,0
920,2014-11-08,41
921,2014-11-09,0
922,2014-11-10,0
923,2014-11-11,34
924,2014-11-12,34
925,2014-11-13,34
926,2014-11-14,0
927,2014-11-15,40
928,2014-11-16,0
929,2014-11-17,0
930,2014-11-18,37
931,2014-11-19,35
932,2014-11-20,34
933,2014-11-21,36
934,2014-11-22,40
935,2014-11-23,0
936,2014-11-24,0
937,2014-11-25,67
938,2014-11-26,0
939,2014-11-27,0
940,2014-11-28,0
941,2014-11-29,0
942,2014-11-30,39
943,2014-12-01,32
944,2014-12-02,100
945,2014-12-03,0
946,2014-12-04,68
947,2014-12-05,70
948,2014-12-06,40
949,2014-12-07,40
950,2014-12-08,0
951,2014-12-09,0
952,2014-12-10,0
953,2014-12-11,68
954,2014-12-12,0
955,2014-12-13,0
956,2014-12-14,0
957,2014-12-15,67
958,2014-12-16,34
959,2014-12-17,0
960,2014-12-18,35
961,2014-12-19,0
962,2014-12-20,0
963,2014-12-21,0
964,2014-12-22,0
965,2014-12-23,37
966,2014-12-24,0
967,2014-12-25,46
968,2014-12-26,0
969,2014-12-27,0
970,2014-12-28,0
971,2014-12-29,0
972,2014-12-30,0
973,2014-12-31,0
974,2015-01-01,0
975,2015-01-02,37
976,2015-01-03,0
977,2015-01-04,0
978,2015-01-05,0
979,2015-01-06,34
980,2015-01-07,0
981,2015-01-08,33
982,2015-01-09,68
983,2015-01-10,0
984,2015-01-11,38
985,2015-01-12,0
986,2015-01-13,32
987,2015-01-14,0
988,2015-01-15,0
989,2015-01-16,0
990,2015-01-17,38
991,2015-01-18,0
992,2015-01-19,0
993,2015-01-20,32
994,2015-01-21,32
995,2015-01-22,33
996,2015-01-23,0
997,2015-01-24,0
998,2015-01-25,0
999,2015-01-26,32
1000,2015-01-27,32
1001,2015-01-28,0
1002,2015-01-29,32
1003,2015-01-30,0
1004,2015-01-31,0
1005,2015-02-01,36
1006,2015-02-02,0
1007,2015-02-03,0
1008,2015-02-04,0
