,date,value
945,2013-07-29,26
946,2013-07-30,24
947,2013-07-31,21
948,2013-08-01,27
949,2013-08-02,32
950,2013-08-03,13
951,2013-08-04,20
952,2013-08-05,20
953,2013-08-06,32
954,2013-08-07,42
955,2013-08-08,35
956,2013-08-09,29
957,2013-08-10,31
958,2013-08-11,24
959,2013-08-12,28
960,2013-08-13,24
961,2013-08-14,30
962,2013-08-15,32
963,2013-08-16,30
964,2013-08-17,47
965,2013-08-18,44
966,2013-08-19,21
967,2013-08-20,36
968,2013-08-21,26
969,2013-08-22,28
970,2013-08-23,33
971,2013-08-24,29
972,2013-08-25,19
973,2013-08-26,33
974,2013-08-27,30
975,2013-08-28,26
976,2013-08-29,26
977,2013-08-30,40
978,2013-08-31,33
979,2013-09-01,30
980,2013-09-02,23
981,2013-09-03,35
982,2013-09-04,24
983,2013-09-05,38
984,2013-09-06,32
985,2013-09-07,34
986,2013-09-08,38
987,2013-09-09,28
988,2013-09-10,21
989,2013-09-11,25
990,2013-09-12,30
991,2013-09-13,19
992,2013-09-14,18
993,2013-09-15,31
994,2013-09-16,23
995,2013-09-17,25
996,2013-09-18,32
997,2013-09-19,27
998,2013-09-20,26
999,2013-09-21,30
1000,2013-09-22,25
1001,2013-09-23,32
1002,2013-09-24,17
1003,2013-09-25,23
1004,2013-09-26,37
1005,2013-09-27,42
1006,2013-09-28,26
1007,2013-09-29,19
1008,2013-09-30,30
1009,2013-10-01,31
1010,2013-10-02,32
1011,2013-10-03,29
1012,2013-10-04,33
1013,2013-10-05,31
1014,2013-10-06,41
1015,2013-10-07,29
1016,2013-10-08,22
1017,2013-10-09,28
1018,2013-10-10,24
1019,2013-10-11,21
1020,2013-10-12,26
1021,2013-10-13,20
1022,2013-10-14,20
1023,2013-10-15,40
1024,2013-10-16,30
1025,2013-10-17,22
1026,2013-10-18,35
1027,2013-10-19,26
1028,2013-10-20,31
1029,2013-10-21,21
1030,2013-10-22,34
1031,2013-10-23,33
1032,2013-10-24,38
1033,2013-10-25,41
1034,2013-10-26,35
1035,2013-10-27,36
1036,2013-10-28,31
1037,2013-10-29,19
1038,2013-10-30,35
1039,2013-10-31,39
1040,2013-11-01,22
1041,2013-11-02,10
1042,2013-11-03,27
1043,2013-11-04,34
1044,2013-11-05,31
1045,2013-11-06,29
1046,2013-11-07,28
1047,2013-11-08,31
1048,2013-11-09,39
1049,2013-11-10,32
1050,2013-11-11,24
1051,2013-11-12,22
1052,2013-11-13,31
1053,2013-11-14,41
1054,2013-11-15,19
1055,2013-11-16,23
1056,2013-11-17,28
1057,2013-11-18,37
1058,2013-11-19,37
1059,2013-11-20,24
1060,2013-11-21,28
1061,2013-11-22,30
1062,2013-11-23,23
1063,2013-11-24,20
1064,2013-11-25,29
1065,2013-11-26,22
1066,2013-11-27,37
1067,2013-11-28,17
1068,2013-11-29,28
1069,2013-11-30,23
1070,2013-12-01,20
1071,2013-12-02,41
1072,2013-12-03,31
1073,2013-12-04,27
1074,2013-12-05,26
1075,2013-12-06,35
1076,2013-12-07,23
1077,2013-12-08,28
1078,2013-12-09,29
1079,2013-12-10,42
1080,2013-12-11,21
1081,2013-12-12,23
1082,2013-12-13,33
1083,2013-12-14,29
1084,2013-12-15,45
1085,2013-12-16,21
1086,2013-12-17,35
1087,2013-12-18,30
1088,2013-12-19,24
1089,2013-12-20,20
1090,2013-12-21,28
1091,2013-12-22,26
1092,2013-12-22,56
1093,2013-12-23,57
1094,2013-12-24,48
1095,2013-12-25,49
1096,2013-12-26,63
1097,2013-12-27,34
1098,2013-12-28,22
1099,2013-12-29,48
1100,2013-12-30,50
1101,2013-12-31,37
