"date","close","volume","open","high","low"
"2016/08/30","0.5000","127627.0000","0.4745","0.5090","0.4310"
"2016/08/29","0.4301","49988.0000","0.4300","0.4700","0.4300"
"2016/08/26","0.3900","1610.0000","0.3900","0.3900","0.3900"
"2016/08/25","0.4200","45700.0000","0.4200","0.4299","0.3873"
"2016/08/24","0.4200","45251.0000","0.4200","0.4890","0.4200"
"2016/08/23","0.4200","48323.0000","0.4450","0.4590","0.4200"
"2016/08/22","0.4300","97431.0000","0.4610","0.4900","0.4150"
"2016/08/19","0.4610","56796.0000","0.4800","0.4900","0.4600"
"2016/08/18","0.4700","61615.0000","0.5050","0.5050","0.4600"
"2016/08/17","0.4800","35911.0000","0.5190","0.5190","0.4570"
"2016/08/16","0.4700","55660.0000","0.5200","0.5200","0.4400"
"2016/08/15","0.4700","123698.0000","0.5000","0.5990","0.4500"
"2016/08/12","0.4900","310344.0000","0.4050","0.5000","0.3800"
"2016/08/11","0.4000","294084.0000","0.3000","0.4000","0.2975"
"2016/08/10","0.2999","83359.0000","0.2998","0.3200","0.2998"
"2016/08/09","0.2605","42006.0000","0.3200","0.3200","0.2605"
"2016/08/08","0.3296","18875.0000","0.3300","0.3300","0.3001"
"2016/08/05","0.3000","25955.0000","0.3000","0.3300","0.3000"
"2016/08/04","0.3300","14039.0000","0.3300","0.3300","0.3290"
"2016/08/03","0.3300","88182.0000","0.3650","0.3650","0.3000"
"2016/08/02","0.3650","9801.0000","0.3409","0.3650","0.3302"
"2016/08/01","0.3650","38964.0000","0.3690","0.3800","0.3598"
"2016/07/29","0.3690","20964.0000","0.3750","0.3750","0.3300"
"2016/07/28","0.3681","11690.0000","0.3499","0.3750","0.3401"
"2016/07/27","0.3488","17208.0000","0.3500","0.3500","0.3488"
"2016/07/26","0.3401","27315.0000","0.3699","0.3750","0.3400"
"2016/07/25","0.3500","25657.0000","0.3403","0.3699","0.3403"
"2016/07/22","0.3750","36033.0000","0.3800","0.3800","0.3500"
"2016/07/21","0.3799","30485.0000","0.3700","0.3900","0.3560"
"2016/07/20","0.3518","1000.0000","0.3519","0.3519","0.3518"
"2016/07/19","0.3401","51133.0000","0.3840","0.3840","0.3308"
"2016/07/18","0.3723","32994.0000","0.3700","0.3843","0.3601"
"2016/07/15","0.3600","74126.0000","0.4100","0.4100","0.3600"
"2016/07/14","0.3900","25634.0000","0.3900","0.4000","0.3900"
"2016/07/13","0.3950","4783.0000","0.3834","0.4290","0.3834"
"2016/07/12","0.3900","73268.0000","0.3800","0.4225","0.3600"
"2016/07/11","0.4000","3130.0000","0.3802","0.4225","0.3802"
"2016/07/08","0.3800","30870.0000","0.4100","0.4450","0.3620"
"2016/07/07","0.4040","10361.0000","0.4150","0.4150","0.3650"
"2016/07/06","0.4150","5604.0000","0.4150","0.4150","0.4150"
"2016/07/05","0.4180","15203.0000","0.4100","0.4295","0.3630"
"2016/07/01","0.4234","49183.0000","0.3800","0.4270","0.3610"
"2016/06/30","0.3810","28149.0000","0.3900","0.4350","0.3810"
"2016/06/29","0.3910","20205.0000","0.4080","0.4350","0.3900"
"2016/06/28","0.4200","13400.0000","0.4350","0.4350","0.4200"
"2016/06/27","0.4399","5388.0000","0.4200","0.4399","0.4200"
"2016/06/24","0.4200","16775.0000","0.3900","0.4200","0.3900"
"2016/06/23","0.4100","93424.0000","0.4300","0.4300","0.3810"
"2016/06/22","0.4200","10567.0000","0.4099","0.4200","0.4098"
"2016/06/21","0.4099","37417.0000","0.4299","0.4300","0.3800"
"2016/06/20","0.4001","24352.0000","0.4496","0.4496","0.4001"
"2016/06/17","0.4498","4750.0000","0.4490","0.4498","0.4200"
"2016/06/16","0.4001","16745.0000","0.4100","0.4300","0.4001"
