"date","close","volume","open","high","low"
"2016/08/10","217.6400","57758740.0000","218.3100","218.4038","217.2300"
"2016/08/09","218.1800","51073070.0000","218.1300","218.7600","217.8000"
"2016/08/08","218.0500","39681420.0000","218.4000","218.5200","217.7400"
"2016/08/05","218.1800","71799630.0000","217.2100","218.2300","217.0700"
"2016/08/04","216.4097","46454000.0000","216.3100","216.7800","214.2500"
"2016/08/03","216.1800","53665810.0000","215.4800","216.2450","215.1300"
"2016/08/02","215.5492","92202880.0000","216.6500","216.8300","214.5700"
"2016/08/01","216.9400","73111310.0000","217.1900","217.6500","216.4050"
"2016/07/29","217.1200","79329720.0000","216.4600","217.5400","216.1300"
"2016/07/28","216.7700","64786550.0000","216.2900","217.1100","215.7500"
"2016/07/27","216.5200","83930010.0000","217.1900","217.2700","215.6200"
"2016/07/26","216.7500","69685850.0000","216.5300","217.1700","215.7600"
"2016/07/25","216.6500","55742050.0000","217.0000","217.0600","215.9700"
"2016/07/22","217.2400","62676500.0000","216.4100","217.3000","216.1000"
"2016/07/21","216.2650","67610880.0000","216.9600","217.2200","215.7500"
"2016/07/20","217.0850","58004900.0000","216.7500","217.3700","216.2400"
"2016/07/19","216.1900","54247840.0000","215.9200","216.2300","215.6300"
"2016/07/18","216.4092","58340610.0000","215.9700","216.6000","215.6700"
"2016/07/15","215.8300","103992200.0000","216.7800","217.0125","215.3080"
"2016/07/14","216.1200","90720450.0000","216.4000","216.6700","215.6600"
"2016/07/13","214.9200","87173840.0000","215.4400","215.4500","214.3500"
"2016/07/12","214.9500","100654900.0000","214.5300","215.3000","213.4308"
"2016/07/11","213.4000","73418870.0000","213.1900","214.0700","212.9500"
"2016/07/08","212.6500","133850900.0000","211.0500","212.9400","210.7785"
"2016/07/07","209.5260","85409500.0000","209.8700","210.6495","208.6300"
"2016/07/06","209.6600","95760950.0000","207.8300","209.8000","207.0600"
"2016/07/05","208.4100","109446800.0000","208.9500","209.0800","207.7100"
"2016/07/01","209.9208","105955800.0000","209.3600","210.4900","209.2900"
"2016/06/30","209.4750","163408900.0000","207.2100","209.5400","206.5600"
"2016/06/29","206.6600","136758800.0000","204.8400","206.9300","204.7200"
"2016/06/28","203.1997","158940500.0000","201.4800","203.2300","201.1200"
"2016/06/27","199.6000","247488400.0000","201.5900","201.6000","198.6500"
"2016/06/24","203.1300","332774500.0000","203.6300","210.8463","202.7200"
"2016/06/23","210.8100","99651290.0000","209.8100","210.8700","209.2700"
"2016/06/22","208.1000","94503660.0000","208.6500","209.5000","207.9300"
"2016/06/21","208.4400","72259730.0000","208.3000","208.9200","207.7800"
"2016/06/20","207.8500","81546570.0000","208.8200","209.6100","207.7500"
"2016/06/17","206.5200","116531100.0000","207.1700","207.2000","205.7500"
"2016/06/16","208.3700","149194500.0000","206.7300","208.5700","205.5900"
"2016/06/15","207.7500","108745400.0000","208.5400","209.3600","207.5300"
"2016/06/14","208.0400","124789100.0000","208.0000","208.7400","206.9199"
"2016/06/13","208.4492","117376300.0000","209.3600","210.3700","208.3500"
"2016/06/10","210.0700","113245800.0000","210.4600","210.8600","209.4300"
"2016/06/09","212.0800","73672890.0000","211.5100","212.2200","211.1900"
"2016/06/08","212.3700","66060100.0000","211.8400","212.5200","211.6899"
"2016/06/07","211.6800","60838610.0000","211.5250","212.3400","211.5000"
"2016/06/06","211.3500","64648460.0000","210.7000","211.7700","210.5100"
"2016/06/03","210.2800","101655600.0000","210.2500","210.6900","208.8600"
"2016/06/02","210.9100","62885190.0000","209.8000","210.9300","209.2399"
"2016/06/01","210.2700","69743400.0000","209.1200","210.4800","208.8900"
"2016/05/31","209.8400","109644300.0000","210.5600","210.6900","209.1800"
"2016/05/27","210.2400","62797750.0000","209.5300","210.2500","209.4700"
"2016/05/26","209.3400","55114340.0000","209.4400","209.7100","208.9700"
"2016/05/25","209.2800","78870820.0000","208.6700","209.7700","207.8691"
"2016/05/24","207.8700","93092790.0000","206.1700","208.2400","206.1400"
"2016/05/23","205.2100","58582750.0000","205.5100","205.8400","204.9850"
"2016/05/20","205.4900","104892400.0000","204.9200","206.1000","204.8600"
"2016/05/19","204.2000","115151900.0000","204.0600","204.5400","202.7800"
"2016/05/18","204.9100","122696600.0000","204.4400","206.3000","203.6300"
"2016/05/17","204.8508","114246600.0000","206.4600","206.8000","204.2300"
"2016/05/16","206.7800","77216300.0000","204.9600","207.3400","204.8900"
"2016/05/13","204.7600","96387930.0000","206.2100","206.8600","204.3800"
"2016/05/12","206.5600","89316340.0000","207.2900","207.4899","205.3700"
"2016/05/11","206.5000","81565790.0000","207.9100","208.5400","206.5000"
"2016/05/10","208.4500","77228060.0000","206.7200","208.5000","206.6400"
"2016/05/09","205.8892","73526600.0000","205.5700","206.4000","205.3600"
"2016/05/06","205.7200","88045660.0000","204.0600","205.7700","203.8800"
"2016/05/05","204.9700","67381980.0000","205.5600","205.9800","204.4700"
"2016/05/04","205.0100","92014370.0000","204.9900","205.8500","204.4200"
"2016/05/03","206.1592","106174100.0000","206.5200","206.8000","205.2800"
"2016/05/02","207.9700","61966240.0000","206.9200","208.1800","206.4100"
"2016/04/29","206.3308","142309300.0000","206.7200","207.1300","205.0300"
"2016/04/28","207.4475","96764540.0000","208.4600","209.7600","206.9600"
"2016/04/27","209.3500","77218000.0000","208.4700","209.8100","208.0500"
"2016/04/26","208.9192","75483500.0000","209.0400","209.5200","208.3600"
"2016/04/25","208.6100","65967270.0000","208.2600","208.6600","207.5400"
"2016/04/22","208.9700","99214080.0000","208.5500","209.2900","207.9100"
"2016/04/21","208.9700","85132680.0000","210.1200","210.2500","208.6500"
"2016/04/20","210.1000","81035560.0000","209.9500","210.9200","209.3900"
"2016/04/19","209.9000","87275610.0000","209.7400","210.2000","208.9400"
"2016/04/18","209.2392","82211220.0000","207.1400","209.2800","207.0000"
"2016/04/15","207.7800","75684740.0000","208.0100","208.1721","207.4000"
"2016/04/14","208.0100","65046200.0000","208.0700","208.6000","207.6000"
"2016/04/13","208.0008","95684760.0000","207.0000","208.1000","206.8400"
"2016/04/12","205.9200","114890500.0000","204.2200","206.2500","203.7000"
"2016/04/11","204.0201","82561530.0000","205.2500","206.0700","203.9100"
"2016/04/08","204.4992","94933720.0000","205.3400","205.8500","203.8700"
"2016/04/07","203.9500","112324600.0000","205.1400","205.5600","203.0900"
"2016/04/06","206.4200","91660050.0000","204.2900","206.4900","203.9800"
"2016/04/05","204.1892","98648990.0000","204.6700","206.2642","203.8900"
"2016/04/04","206.2500","62656120.0000","206.8300","207.0700","205.8900"
"2016/04/01","206.9200","113272000.0000","204.3500","207.1400","203.9800"
"2016/03/31","205.5200","94146900.0000","205.9100","206.4100","205.3300"
"2016/03/30","206.0200","85684320.0000","206.3000","206.8700","205.5900"
"2016/03/29","205.1208","92553650.0000","202.7600","205.2500","202.4000"
"2016/03/28","203.2400","61741680.0000","203.6100","203.8600","202.7050"
"2016/03/24","203.1200","84028660.0000","202.0000","203.1600","201.7400"
"2016/03/23","203.2092","80899020.0000","204.1100","204.3300","203.0100"
